@timestamp,requestId,functionArn,executionTime
2024-08-05 13:33:16.487,,,
2024-08-05 13:33:16.489,,,
2024-08-05 13:33:16.495,,,
2024-08-05 13:33:17.517,,,
2024-08-05 13:33:17.517,9600a9c3-40bc-5f0c-84d5-f6e996770e05,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.026268071s
2024-08-05 13:33:17.518,,,
2024-08-05 13:33:17.531,,,
2024-08-05 13:33:17.531,b7cfcd1b-f3ca-515d-94e0-92312507aa2c,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.043822542s
2024-08-05 13:33:17.532,,,
2024-08-05 13:33:17.547,,,
2024-08-05 13:33:17.554,,,
2024-08-05 13:33:17.561,,,
2024-08-05 13:33:17.561,ef1fd816-ee19-5d48-b44b-873c38d40311,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.064234068s
2024-08-05 13:33:17.563,,,
2024-08-05 13:33:17.585,,,
2024-08-05 13:33:17.625,,,
2024-08-05 13:33:17.625,3fc6d143-5b8d-5e9c-a899-8e698d5d54d0,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.255982597s
2024-08-05 13:33:17.626,,,
2024-08-05 13:33:17.648,,,
2024-08-05 13:33:17.723,,,
2024-08-05 13:33:17.723,079f9f34-2673-538e-9741-c01ef0b81061,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.23605146s
2024-08-05 13:33:17.724,,,
2024-08-05 13:33:17.725,,,
2024-08-05 13:33:17.725,5a472ebf-6aa0-5715-86ac-7195bc72dabb,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.235752362s
2024-08-05 13:33:17.726,,,
2024-08-05 13:33:17.756,,,
2024-08-05 13:33:18.623,,,
2024-08-05 13:33:18.623,966275ad-64c4-51e6-99f8-2a87b208d96d,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.06707185s
2024-08-05 13:33:18.624,,,
2024-08-05 13:33:18.633,,,
2024-08-05 13:33:18.633,e1c968fe-43f0-549c-a3dd-37d4953fd649,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.046773414s
2024-08-05 13:33:18.634,,,
2024-08-05 13:33:18.644,,,
2024-08-05 13:33:18.929,,,
2024-08-05 13:33:18.929,7806eb48-d36e-5e0e-85bb-b46205bb7019,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.278414465s
2024-08-05 13:33:18.930,,,
2024-08-05 13:33:18.959,,,
2024-08-05 13:33:18.990,,,
2024-08-05 13:33:18.990,c53debe1-58bc-55ae-95fd-b4cb8e6e2cde,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.231132056s
2024-08-05 13:33:18.991,,,
2024-08-05 13:33:19.014,,,
2024-08-05 13:33:19.666,,,
2024-08-05 13:33:19.666,d1fbc40b-bbc7-540f-86c5-9b216d0b33e0,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,2.114662019s
2024-08-05 13:33:19.667,,,
2024-08-05 13:33:19.716,,,
2024-08-05 13:33:19.716,cdb107d0-ef70-52f6-8acb-58fa39bf3f06,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.069245066s
2024-08-05 13:33:19.717,,,
2024-08-05 13:33:20.264,,,
2024-08-05 13:33:20.264,d3624c6c-ca0c-51e7-a7a3-13461cc10a08,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.248109773s
2024-08-05 13:33:20.265,,,
2024-08-05 13:33:21.455,,,
2024-08-05 13:33:21.455,d20bc85f-243b-51eb-bad1-9775f2e9caba,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,2.491988607s
2024-08-05 13:33:21.456,,,
2024-08-05 13:33:21.475,,,
2024-08-05 13:33:22.697,,,
2024-08-05 13:33:22.697,95790986-3f99-5a1b-bd3d-56ace94bd223,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.21978751s
2024-08-05 13:33:22.698,,,
2024-08-05 13:33:22.720,,,
2024-08-05 13:33:23.937,,,
2024-08-05 13:33:23.937,f0e172c0-51e3-59ea-9cfc-2dea87316da7,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.215063429s
2024-08-05 13:33:23.938,,,
2024-08-05 13:33:23.958,,,
2024-08-05 13:33:24.981,,,
2024-08-05 13:33:25.186,,,
2024-08-05 13:33:25.186,55490252-7ada-5af2-86a7-5d78ac0a3e86,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.22551027s
2024-08-05 13:33:25.188,,,
2024-08-05 13:33:26.210,,,
2024-08-05 13:33:26.210,a63d970c-02a2-5b75-b220-c826d476f2e5,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.226130593s
2024-08-05 13:33:26.211,,,
2024-08-05 13:33:36.108,,,
2024-08-05 13:33:36.180,,,
2024-08-05 13:33:36.213,,,
2024-08-05 13:33:36.227,,,
2024-08-05 13:33:36.321,,,
2024-08-05 13:33:36.344,,,
2024-08-05 13:33:36.363,,,
2024-08-05 13:33:37.257,,,
2024-08-05 13:33:37.257,693d51b7-4b77-5b86-b35a-0e9d9da8da8f,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.02839363s
2024-08-05 13:33:37.258,,,
2024-08-05 13:33:37.344,,,
2024-08-05 13:33:37.344,8982dcf3-7f9e-59da-aac2-83d9a974404a,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.233842387s
2024-08-05 13:33:37.345,,,
2024-08-05 13:33:37.361,,,
2024-08-05 13:33:37.391,,,
2024-08-05 13:33:37.391,a539689e-58e0-5ddf-be06-37b48e00102f,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.066841561s
2024-08-05 13:33:37.392,,,
2024-08-05 13:33:38.384,,,
2024-08-05 13:33:38.384,1d15b397-3389-5e45-a15e-ecbde5617052,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,2.16592859s
2024-08-05 13:33:38.385,,,
2024-08-05 13:33:38.403,,,
2024-08-05 13:33:38.538,,,
2024-08-05 13:33:38.538,44f47883-e780-543a-a805-27a9316bae76,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.174022551s
2024-08-05 13:33:38.539,,,
2024-08-05 13:33:38.562,,,
2024-08-05 13:33:38.611,,,
2024-08-05 13:33:38.611,eb01c7c2-e84d-5645-8737-98e83eae282b,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,2.424621132s
2024-08-05 13:33:38.612,,,
2024-08-05 13:33:38.633,,,
2024-08-05 13:33:38.818,,,
2024-08-05 13:33:38.818,58f9e23e-2475-5d16-94fa-bd14f29486f9,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,2.450008913s
2024-08-05 13:33:38.819,,,
2024-08-05 13:33:38.841,,,
2024-08-05 13:33:38.850,,,
2024-08-05 13:33:38.850,6de170e5-0337-530e-8d15-2fcfd5ea60e1,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,2.502767508s
2024-08-05 13:33:38.851,,,
2024-08-05 13:33:39.453,,,
2024-08-05 13:33:39.453,f5ceb03d-5a08-5567-a6ba-ef178ceebe36,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.047193097s
2024-08-05 13:33:39.454,,,
2024-08-05 13:33:39.483,,,
2024-08-05 13:33:39.826,,,
2024-08-05 13:33:39.826,da018fed-426f-5831-a166-d0c794889c7c,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.262299274s
2024-08-05 13:33:39.827,,,
2024-08-05 13:33:39.876,,,
2024-08-05 13:33:39.876,54115308-3b92-5143-b815-0c22ed4cb396,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.241526113s
2024-08-05 13:33:39.877,,,
2024-08-05 13:33:39.903,,,
2024-08-05 13:33:40.053,,,
2024-08-05 13:33:40.053,e0355476-7cd6-5139-99f7-0b5caa360849,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.209426864s
2024-08-05 13:33:40.054,,,
2024-08-05 13:33:40.082,,,
2024-08-05 13:33:40.592,,,
2024-08-05 13:33:40.592,2ba6e8e3-2dd4-5a3b-83ef-b7c9fb3c5e4f,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.106356267s
2024-08-05 13:33:40.593,,,
2024-08-05 13:33:41.114,,,
2024-08-05 13:33:41.114,6df1f30b-d8a0-56bf-8802-ac210e7fd8e6,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.208807741s
2024-08-05 13:33:41.115,,,
2024-08-05 13:33:41.154,,,
2024-08-05 13:33:41.345,,,
2024-08-05 13:33:41.345,67464e4a-aeaa-5778-9b81-11607848fad6,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.261169755s
2024-08-05 13:33:41.346,,,
2024-08-05 13:33:42.375,,,
2024-08-05 13:33:42.375,cf885ba8-1c35-5581-a32e-0482cad6b573,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.218620795s
2024-08-05 13:33:42.376,,,
2024-08-05 13:38:52.605,,,
2024-08-05 13:38:52.824,,,
